App,Report Title,Tool,MetaData.Column.Name,Metric,Dataset Variant,Instruction,Input,Output
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,What is a clear and detailed illustration of this measurement?,Closing Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,What is a clear and detailed illustration of this measurement?,T2A Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,How can you illustrate this metric with a concrete case?,Toured to Applied Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,How can you illustrate this metric with a concrete case?,Closing Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,How can you illustrate this metric with a concrete case?,T2A Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Give me a comprehensive example of how this metric is derived,Toured to Applied Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Give me a comprehensive example of how this metric is derived,Closing Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Toured to Applied Duration,Clean,Give me a comprehensive example of how this metric is derived,T2A Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,How do you define this metric?,Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,How do you define this metric?,Conversion Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,How do you define this metric?,L2T Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,How do you define this metric?,Contact to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,How do you define this metric?,Prospect to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,What does this metric represent?,Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,What does this metric represent?,Conversion Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,What does this metric represent?,L2T Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,What does this metric represent?,Contact to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,What does this metric represent?,Prospect to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Describe what this metric is,Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Describe what this metric is,Conversion Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Describe what this metric is,L2T Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Describe what this metric is,Contact to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Describe what this metric is,Prospect to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,Conversion Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,L2T Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,Contact to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,Prospect to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,Conversion Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,L2T Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,Contact to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,Prospect to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Lead to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Conversion Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,L2T Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Contact to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Prospect to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,Lead to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,Conversion Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,L2T Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,Contact to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,Prospect to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,Lead to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,Conversion Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,L2T Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,Contact to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,Prospect to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,Lead to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,Conversion Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,L2T Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,Contact to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,Prospect to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Lead to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Conversion Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,L2T Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Contact to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Prospect to Toured Duration,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
