Version,Dataset Identifier,Timestamp,instruction,input,output
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is the multifamily benchmark for T2A Ratio', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for Toured to Applied Ratio in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for Toured to Applied Ratio be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for Toured to Applied Ratio in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for Toured to Applied Ratio?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for Toured to Applied % in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for Toured to Applied % be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for Toured to Applied % in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for Toured to Applied %?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for Toured to Applied Percent in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for Toured to Applied Percent be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for Toured to Applied Percent in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for Toured to Applied Percent?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for Closing Ratio in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for Closing Ratio be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for Closing Ratio in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for Closing Ratio?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for T2A % in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for T2A % be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for T2A % in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for T2A %?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for T2A Percent in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for T2A Percent be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for T2A Percent in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for T2A Percent?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Provide an example of the benchmark for T2A Ratio in this industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can the benchmark for T2A Ratio be exemplified in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Illustrate the benchmark for T2A Ratio in multifamily industry', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How can you demonstrate the multifamily benchmark for T2A Ratio?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why is the benchmark for Toured to Applied Ratio important in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How is the benchmark for Toured to Applied Ratio applied in this industry from a marketing standpoint?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why do we need to measure the benchmark for Toured to Applied Ratio in multifamily industry?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is the value in measuring the multifamily benchmark for Toured to Applied Ratio?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why is the benchmark for Toured to Applied % important in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How is the benchmark for Toured to Applied % applied in this industry from a marketing standpoint?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why do we need to measure the benchmark for Toured to Applied % in multifamily industry?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is the value in measuring the multifamily benchmark for Toured to Applied %?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why is the benchmark for Toured to Applied Percent important in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How is the benchmark for Toured to Applied Percent applied in this industry from a marketing standpoint?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why do we need to measure the benchmark for Toured to Applied Percent in multifamily industry?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is the value in measuring the multifamily benchmark for Toured to Applied Percent?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why is the benchmark for Closing Ratio important in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'How is the benchmark for Closing Ratio applied in this industry from a marketing standpoint?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why do we need to measure the benchmark for Closing Ratio in multifamily industry?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'What is the value in measuring the multifamily benchmark for Closing Ratio?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
v2,ConversionAnalysis-Pivot-Clean+Aliases,2023-10-18 09:25:37,"You will receive a ""question"" and ""pivot-options"" as your json input.
Your task is to select the ""pivot-option"" whose ""pivot-criteria"" best matches the question.
Please respond with the ""pivot-name"" that corresponds to the matched ""pivot-criteria""
Do not give an explanation.","{'question': 'Why is the benchmark for T2A % important in multifamily?', 'pivot-options': [{'pivot-criteria': 'select this option if a ratio or percentage is asked', 'pivot-name': 'conversionRatio'}, {'pivot-criteria': 'select this option if a duration is asked', 'pivot-name': 'conversionVelocity'}]}",{'pivot': 'conversionRatio'}
