ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
13,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,How is Lead to Toured Duration applied from a marketing standpoint?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
13,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,What is business use case of Lead to Toured Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
13,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,What is the value of Lead to Toured Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
13,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Lead to Toured Duration?,"It allows the property to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
13,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Lead to Toured Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Conversion Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on L2T Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Contact to Toured Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Prospect to Toured Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Lead to Toured Duration.,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,How do I calculate Lead to Toured Duration?,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Go deeper about Lead to Toured Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Lead to Toured Duration,"We calculate this as follows:
- Calculate the average conversion duration for all properties within a PMC for a given time range.
- Calculate the 25th and 75th percentile values from this conversion duration distribution.
- This range between the 25th and 75th percentile defines the Benchmark for the PMC.  "
13,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Lead to Toured Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Conversion Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of L2T Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Contact to Toured Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Prospect to Toured Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Lead to Toured Duration,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Lead to Toured Duration?,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Lead to Toured Duration with a concrete case?,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
13,Godeeper.Example,Lead to Toured Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Lead to Toured Duration is derived,"For example:
- There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion durations of 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0 and 8.0 days respectively for the month of January.
-  The 25th percentile value for this property distribution is 2.0 days.
- The 75th percentile value is 6.0 days.
- The benchmark is 2.0 to 6.0 days.
- The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range.
- Performance of Pr7 and Pr8 is not satisfactory (7.0 and 8.0 days > benchmark range)
- Performance of Pr1 exceeds expectations.  (1.0 days < benchmark range) "
8,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define Toured to Applied Duration?,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define Closing Duration?,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,How do you define this metric?,How do you define T2A Duration?,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,What does this metric represent?,What does Toured to Applied Duration represent?,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,Describe what this metric is,Describe what Toured to Applied Duration is,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,State the meaning of this metric,State the meaning of Toured to Applied Duration,It is the time taken in days for a lead who toured to apply.
8,Lede,Toured to Applied Duration,Clean,Explain the concept of this metric,Explain the concept of Toured to Applied Duration,It is the time taken in days for a lead who toured to apply.
8,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of Toured to Applied Duration,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of Closing Duration,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,Provide an example of this metric,Provide an example of T2A Duration,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,How can this metric be exemplified?,How can Toured to Applied Duration be exemplified?,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,Illustrate this metric,Illustrate Toured to Applied Duration,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,What is a case in point for this metric?,What is a case in point for Toured to Applied Duration?,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Lede.Example,Toured to Applied Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Toured to Applied Duration?,"If a lead, after their first tour, takes 7 days and 12 hours to apply, The Toured to Applied Duration is 7.5 days "
8,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is Toured to Applied Duration important?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is Closing Duration important?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,Why is this metric important?,Why is T2A Duration important?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,How is this metric applied from a marketing standpoint?,How is Toured to Applied Duration applied from a marketing standpoint?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,What is business use case of this metric?,What is business use case of Toured to Applied Duration?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,What is the value of this metric?,What is the value of Toured to Applied Duration?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Why it matters?,Toured to Applied Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Toured to Applied Duration?,"This allows us to assess:
- The quality of the sales process.
- The degree to which the tour aligns with the prospect’s preferences. 
- The effectiveness of touring experience."
8,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Elaborate on Toured to Applied Duration,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Elaborate on Closing Duration,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,Elaborate on this metric,Elaborate on T2A Duration,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Toured to Applied Duration.,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,How do I calculate this metric?,How do I calculate Toured to Applied Duration?,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,Go deeper about this metric,Go deeper about Toured to Applied Duration,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper,Toured to Applied Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Toured to Applied Duration,"We calculate this as follows:
- We note down the time when all leads for property take the first tour within a specific time frame. (Time of initial tour)
- We record when an application is submitted by these leads. (Time of application)
- For each lead, we calculate the Toured to Applied Duration by taking the difference between the time of application and the time of the initial tour (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Toured to Applied Duration for the property."
8,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Toured to Applied Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Closing Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Toured to Applied Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Toured to Applied Duration,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Toured to Applied Duration?,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Toured to Applied Duration with a concrete case?,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
8,Godeeper.Example,Toured to Applied Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Toured to Applied Duration is derived,"For example:
- If 10 leads toured on 1st January 
- 4 of them applied. 
      * 1 first toured on 5th January 
      * 1 first toured on 6th January
      * 1 first toured on 7th January
      * 1 first toured on 8th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Toured to Applied Duration for the leads is 4.0, 5.0, 6.0, and 7.0 days respectively.
- The 75th percentile value for this distribution is 6.0 days
- Therefore, the Toured to Applied Duration for the property is 6.0 days."
7,Lede,Lead to Toured Duration,Clean,How do you define this metric?,How do you define Lead to Toured Duration?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,How do you define this metric?,How do you define Conversion Duration?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,How do you define this metric?,How do you define L2T Duration?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,How do you define this metric?,How do you define Contact to Toured Duration?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,How do you define this metric?,How do you define Prospect to Toured Duration?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,What does this metric represent?,What does Lead to Toured Duration represent?,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,Describe what this metric is,Describe what Lead to Toured Duration is,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,State the meaning of this metric,State the meaning of Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
7,Lede,Lead to Toured Duration,Clean,Explain the concept of this metric,Explain the concept of Lead to Toured Duration,It is the time taken in days for a  created lead to take the first tour.
7,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Provide an example of Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Provide an example of Conversion Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Provide an example of L2T Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Provide an example of Contact to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,Provide an example of this metric,Provide an example of Prospect to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,How can this metric be exemplified?,How can Lead to Toured Duration be exemplified?,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,Illustrate this metric,Illustrate Lead to Toured Duration,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,What is a case in point for this metric?,What is a case in point for Lead to Toured Duration?,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Lede.Example,Lead to Toured Duration,Clean,How can you demonstrate this metric?,How can you demonstrate Lead to Toured Duration?,"If a lead, after creation, takes 3 days and 12 hours to schedule a tour, The Lead to Toured Duration is 3.5 days "
7,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Why is Lead to Toured Duration important?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Why is Conversion Duration important?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Why is L2T Duration important?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Why is Contact to Toured Duration important?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,Why is this metric important?,Why is Prospect to Toured Duration important?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,How is this metric applied from a marketing standpoint?,How is Lead to Toured Duration applied from a marketing standpoint?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,What is business use case of this metric?,What is business use case of Lead to Toured Duration?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,What is the value of this metric?,What is the value of Lead to Toured Duration?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Why it matters?,Lead to Toured Duration,Clean,Why do we need to measure this metric?,Why do we need to measure Lead to Toured Duration?,"This allows us to assess:
- The quality of the leads. 
- The efficiency of the lead-to-tour process. 
- Seasonal demand patterns and market trends."
7,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
